epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
711,3159.75,0.70162,0.63515,1.11851,0.01028,0.92425,0.87327,0.91448,0.79577,0.64377,0.56138,1.12034,0.01265,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
712,3246.08,0.69348,0.62262,1.11054,0.01056,0.92149,0.87573,0.91515,0.79572,0.64311,0.56111,1.11984,0.01261,0.0088833,0.0029611,0.0088833,0.0029611,0.0088833,0.0029611,0.0088833,0.0029611
713,3331.35,0.69587,0.62553,1.11254,0.01044,0.92572,0.87272,0.91515,0.79584,0.64358,0.5613,1.12023,0.0126,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
714,3416.95,0.70186,0.63901,1.12052,0.0107,0.92382,0.87361,0.91511,0.79583,0.64322,0.56099,1.12017,0.01257,0.0088239,0.0029413,0.0088239,0.0029413,0.0088239,0.0029413,0.0088239,0.0029413
715,3503.25,0.70138,0.62773,1.1185,0.011,0.9244,0.87348,0.91515,0.79595,0.64303,0.56133,1.12,0.01255,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314
716,3589.73,0.70668,0.6374,1.12061,0.01097,0.92254,0.8742,0.91512,0.79599,0.6433,0.56159,1.12006,0.01256,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
717,3673.79,0.70091,0.62889,1.11909,0.01102,0.92348,0.87356,0.91518,0.79589,0.64329,0.56091,1.11985,0.01252,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
718,3759.79,0.69477,0.63053,1.11495,0.0107,0.92334,0.87376,0.91515,0.79574,0.64308,0.56135,1.11967,0.01251,0.0087051,0.0029017,0.0087051,0.0029017,0.0087051,0.0029017,0.0087051,0.0029017
719,3843.75,0.70404,0.63854,1.12127,0.01088,0.92498,0.87255,0.91519,0.79609,0.64268,0.56091,1.11938,0.01249,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918
720,3929.25,0.71023,0.63433,1.11789,0.01075,0.92315,0.87371,0.91531,0.79612,0.64236,0.56052,1.11917,0.01248,0.0086457,0.0028819,0.0086457,0.0028819,0.0086457,0.0028819,0.0086457,0.0028819
721,4014.58,0.69607,0.62861,1.1089,0.0107,0.92376,0.87305,0.91527,0.7961,0.6425,0.56027,1.11907,0.01242,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
722,4098.09,0.69427,0.62746,1.1149,0.01027,0.92352,0.87249,0.91527,0.79602,0.64248,0.56013,1.11909,0.0124,0.0085863,0.0028621,0.0085863,0.0028621,0.0085863,0.0028621,0.0085863,0.0028621
723,4184.52,0.69503,0.62616,1.11171,0.01052,0.9236,0.87302,0.91537,0.79594,0.64223,0.56019,1.11897,0.0124,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522
724,4270.75,0.70094,0.63988,1.11423,0.01048,0.92343,0.87287,0.91531,0.79618,0.64208,0.56028,1.11874,0.01235,0.0085269,0.0028423,0.0085269,0.0028423,0.0085269,0.0028423,0.0085269,0.0028423
725,4355.19,0.69298,0.62875,1.11567,0.01103,0.92333,0.87316,0.91536,0.79633,0.64178,0.56027,1.11842,0.01239,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
726,4441.94,0.70074,0.63325,1.11586,0.01064,0.92366,0.87307,0.9154,0.7964,0.64162,0.56038,1.11851,0.01239,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
727,4528.29,0.68964,0.61448,1.11038,0.01062,0.92337,0.87352,0.9147,0.7961,0.64212,0.56105,1.11887,0.01235,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126
728,4614.19,0.69783,0.62968,1.11589,0.01033,0.92355,0.87425,0.91462,0.79588,0.6422,0.56095,1.11874,0.0123,0.0084081,0.0028027,0.0084081,0.0028027,0.0084081,0.0028027,0.0084081,0.0028027
729,4700.72,0.69725,0.62722,1.11879,0.0108,0.92295,0.87475,0.91463,0.79615,0.64159,0.56097,1.11847,0.01228,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
730,4786.97,0.69646,0.63639,1.11303,0.01056,0.92352,0.87449,0.91548,0.79677,0.64138,0.56077,1.11824,0.01228,0.0083487,0.0027829,0.0083487,0.0027829,0.0083487,0.0027829,0.0083487,0.0027829
731,4871.92,0.69289,0.62071,1.10783,0.01029,0.92378,0.87454,0.91461,0.79581,0.64184,0.56067,1.1184,0.01226,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
732,4954.1,0.69257,0.61945,1.109,0.0108,0.92337,0.87407,0.91449,0.79592,0.64175,0.56066,1.1182,0.01224,0.0082893,0.0027631,0.0082893,0.0027631,0.0082893,0.0027631,0.0082893,0.0027631
733,5038.75,0.6958,0.62944,1.11243,0.01084,0.92406,0.87415,0.91459,0.79615,0.6417,0.56063,1.11819,0.01222,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
734,5126.1,0.69679,0.63204,1.11429,0.0111,0.9233,0.8736,0.91453,0.7956,0.64188,0.56092,1.11832,0.01226,0.0082299,0.0027433,0.0082299,0.0027433,0.0082299,0.0027433,0.0082299,0.0027433
735,5211.08,0.6953,0.63125,1.11404,0.01096,0.92379,0.8745,0.91544,0.79648,0.64138,0.56014,1.11782,0.01222,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334
736,5297.37,0.69831,0.63517,1.11878,0.01079,0.92422,0.8752,0.9154,0.79607,0.64158,0.5604,1.11802,0.01222,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
737,5380.45,0.68933,0.61556,1.10601,0.01066,0.9244,0.87523,0.91485,0.79626,0.64107,0.56004,1.11763,0.0122,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
738,5462.8,0.6966,0.62578,1.11526,0.01059,0.92427,0.87379,0.91479,0.79599,0.64116,0.56038,1.1177,0.01218,0.0081111,0.0027037,0.0081111,0.0027037,0.0081111,0.0027037,0.0081111,0.0027037
739,5546.01,0.69296,0.62523,1.10976,0.01095,0.92465,0.87467,0.91487,0.79658,0.64063,0.55966,1.11748,0.01224,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938
740,5629.06,0.70012,0.63127,1.11467,0.01105,0.92469,0.87459,0.91481,0.79622,0.64077,0.56017,1.11748,0.01221,0.0080517,0.0026839,0.0080517,0.0026839,0.0080517,0.0026839,0.0080517,0.0026839
741,5713.2,0.69523,0.62547,1.108,0.01053,0.92492,0.87434,0.91481,0.79639,0.6405,0.55979,1.11719,0.01222,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
742,5795.34,0.68824,0.62393,1.10579,0.01008,0.92485,0.87423,0.91486,0.79636,0.64069,0.5597,1.11726,0.01226,0.0079923,0.0026641,0.0079923,0.0026641,0.0079923,0.0026641,0.0079923,0.0026641
743,5878.7,0.69217,0.62761,1.11367,0.01047,0.92546,0.87402,0.91492,0.79661,0.64003,0.55912,1.11685,0.01225,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542
744,5961.66,0.69054,0.6177,1.10886,0.01035,0.92624,0.87324,0.9147,0.79623,0.64049,0.55973,1.11708,0.01228,0.0079329,0.0026443,0.0079329,0.0026443,0.0079329,0.0026443,0.0079329,0.0026443
745,6045.76,0.68567,0.61839,1.10816,0.0106,0.9268,0.87359,0.91474,0.79658,0.63998,0.55914,1.11676,0.01228,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
746,6129.77,0.68723,0.61926,1.10709,0.01044,0.92709,0.87319,0.91487,0.79637,0.64031,0.56001,1.11705,0.01235,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
747,6212.06,0.68622,0.6212,1.10455,0.01013,0.9263,0.87323,0.91469,0.79636,0.64068,0.55977,1.11712,0.01231,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146
748,6295.92,0.68948,0.61697,1.11082,0.0104,0.92554,0.87302,0.9147,0.79681,0.63984,0.55902,1.1165,0.01231,0.0078141,0.0026047,0.0078141,0.0026047,0.0078141,0.0026047,0.0078141,0.0026047
749,6378.7,0.68448,0.61798,1.10662,0.01033,0.92645,0.87341,0.91483,0.79652,0.64044,0.56011,1.1169,0.01228,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
750,6462.59,0.68957,0.62216,1.10995,0.01035,0.92491,0.87426,0.91478,0.79612,0.64088,0.56062,1.11718,0.01228,0.0077547,0.0025849,0.0077547,0.0025849,0.0077547,0.0025849,0.0077547,0.0025849
751,6545.38,0.68383,0.61418,1.10998,0.01043,0.92628,0.87315,0.91547,0.79691,0.63984,0.5602,1.11653,0.01236,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
752,6631.66,0.68211,0.61035,1.10161,0.01012,0.92496,0.87361,0.91539,0.79642,0.64029,0.5608,1.11683,0.01233,0.0076953,0.0025651,0.0076953,0.0025651,0.0076953,0.0025651,0.0076953,0.0025651
753,6717.29,0.68721,0.6214,1.10728,0.00998,0.92449,0.87421,0.91546,0.79642,0.63976,0.56051,1.11642,0.01232,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
754,6800.98,0.68667,0.61686,1.10628,0.01067,0.92609,0.8731,0.91543,0.79668,0.64006,0.56079,1.11664,0.01234,0.0076359,0.0025453,0.0076359,0.0025453,0.0076359,0.0025453,0.0076359,0.0025453
755,6886.48,0.68732,0.62223,1.10702,0.01024,0.92602,0.87308,0.91542,0.79677,0.6398,0.56083,1.11647,0.01234,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354
756,6972.07,0.68124,0.61338,1.10201,0.01,0.9264,0.87283,0.91528,0.79693,0.63954,0.56041,1.11633,0.01236,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
757,7056.86,0.68772,0.62248,1.10967,0.01044,0.92612,0.87239,0.91521,0.79671,0.63963,0.56037,1.11619,0.01233,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
758,7145.01,0.6838,0.6171,1.10014,0.01066,0.92569,0.87335,0.91532,0.79688,0.63992,0.56085,1.11633,0.01232,0.0075171,0.0025057,0.0075171,0.0025057,0.0075171,0.0025057,0.0075171,0.0025057
759,7232.41,0.68653,0.6167,1.10766,0.01064,0.92685,0.87272,0.9152,0.79646,0.63969,0.56006,1.11613,0.01234,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958
760,7317.91,0.67958,0.61201,1.10383,0.01032,0.92621,0.87308,0.91465,0.79692,0.63948,0.56043,1.11599,0.0123,0.0074577,0.0024859,0.0074577,0.0024859,0.0074577,0.0024859,0.0074577,0.0024859
761,7403.1,0.68087,0.61041,1.10345,0.01014,0.92609,0.87359,0.91483,0.79716,0.63856,0.55918,1.11526,0.01229,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
762,7489.97,0.68354,0.61515,1.10346,0.00989,0.92651,0.87298,0.9147,0.79661,0.63924,0.56019,1.11589,0.0123,0.0073983,0.0024661,0.0073983,0.0024661,0.0073983,0.0024661,0.0073983,0.0024661
763,7574.43,0.67877,0.60762,1.0984,0.00995,0.92571,0.87355,0.91472,0.79674,0.63936,0.56037,1.11591,0.01231,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562
764,7656.63,0.68444,0.61,1.10293,0.01011,0.92439,0.87389,0.91475,0.79659,0.63898,0.55991,1.11557,0.01232,0.0073389,0.0024463,0.0073389,0.0024463,0.0073389,0.0024463,0.0073389,0.0024463
765,7741.48,0.67765,0.61244,1.09831,0.01051,0.92594,0.87431,0.91484,0.79671,0.63889,0.56004,1.1156,0.01232,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
766,7826.17,0.68363,0.60923,1.10111,0.01081,0.92479,0.87367,0.91472,0.79671,0.63935,0.56044,1.11585,0.01233,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
767,7914.25,0.67677,0.61059,1.10287,0.01021,0.92474,0.87312,0.91482,0.79673,0.6388,0.56004,1.11535,0.01231,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166
768,7999.57,0.67579,0.60586,1.10447,0.01012,0.92703,0.87242,0.91484,0.7966,0.63881,0.55988,1.11541,0.01232,0.0072201,0.0024067,0.0072201,0.0024067,0.0072201,0.0024067,0.0072201,0.0024067
769,8085.24,0.68784,0.61681,1.10696,0.01038,0.92488,0.87407,0.91485,0.79676,0.63859,0.5597,1.11525,0.01231,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
770,8172.62,0.68093,0.60922,1.10366,0.01022,0.92436,0.87388,0.9148,0.7968,0.63848,0.55957,1.11512,0.01222,0.0071607,0.0023869,0.0071607,0.0023869,0.0071607,0.0023869,0.0071607,0.0023869
771,8259.56,0.67819,0.60751,1.10376,0.01023,0.9241,0.87388,0.91482,0.797,0.63836,0.55902,1.11494,0.01223,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
772,8343.37,0.67918,0.60847,1.09977,0.01035,0.92454,0.87297,0.91487,0.79662,0.63821,0.55892,1.11481,0.01224,0.0071013,0.0023671,0.0071013,0.0023671,0.0071013,0.0023671,0.0071013,0.0023671
773,8426.74,0.67745,0.60826,1.10063,0.00954,0.9243,0.87375,0.91414,0.79704,0.63828,0.55886,1.11484,0.01228,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
774,8510.8,0.67796,0.61203,1.10149,0.01008,0.92456,0.87377,0.91413,0.79689,0.63811,0.55892,1.11471,0.01223,0.0070419,0.0023473,0.0070419,0.0023473,0.0070419,0.0023473,0.0070419,0.0023473
775,8594.07,0.6862,0.62016,1.10233,0.01025,0.92489,0.8737,0.9141,0.79693,0.63808,0.55903,1.11479,0.01223,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374
776,8678.19,0.67288,0.60679,1.10044,0.00998,0.92416,0.8737,0.91412,0.79705,0.63828,0.55917,1.11489,0.01224,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
777,8759.85,0.68135,0.61314,1.09961,0.01057,0.92417,0.87377,0.91418,0.79729,0.63775,0.55877,1.1145,0.01221,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
778,8844.55,0.67245,0.60909,1.09876,0.01045,0.92442,0.874,0.91407,0.79704,0.63824,0.55914,1.11476,0.01222,0.0069231,0.0023077,0.0069231,0.0023077,0.0069231,0.0023077,0.0069231,0.0023077
779,8927.38,0.67621,0.60994,1.09973,0.01022,0.9224,0.87484,0.91421,0.79729,0.63754,0.55854,1.11432,0.01221,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978
780,9012.18,0.68462,0.61645,1.10642,0.01024,0.92544,0.87302,0.91418,0.79695,0.63752,0.55866,1.11427,0.01219,0.0068637,0.0022879,0.0068637,0.0022879,0.0068637,0.0022879,0.0068637,0.0022879
781,9096.2,0.67647,0.60918,1.09983,0.00992,0.92572,0.87288,0.91417,0.79737,0.6373,0.5585,1.11399,0.01221,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
782,9180.38,0.67413,0.60178,1.09715,0.01019,0.92283,0.87516,0.91409,0.79723,0.6377,0.55892,1.11426,0.0122,0.0068043,0.0022681,0.0068043,0.0022681,0.0068043,0.0022681,0.0068043,0.0022681
783,9266.73,0.67533,0.60136,1.09815,0.01017,0.9229,0.87454,0.91414,0.79702,0.63738,0.55879,1.11399,0.01219,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582
784,9352.93,0.67616,0.60944,1.09992,0.01037,0.92475,0.87279,0.91412,0.79678,0.63739,0.55866,1.1141,0.01222,0.0067449,0.0022483,0.0067449,0.0022483,0.0067449,0.0022483,0.0067449,0.0022483
785,9438.95,0.67446,0.60831,1.09974,0.00974,0.9221,0.87365,0.91411,0.7965,0.63748,0.55869,1.11405,0.01222,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384
786,9525.41,0.66406,0.59321,1.09538,0.0093,0.92198,0.8736,0.91404,0.79666,0.63748,0.55877,1.11378,0.0122,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
787,9611.6,0.67553,0.5972,1.09853,0.01032,0.92204,0.87345,0.91408,0.79729,0.63709,0.5585,1.11355,0.01221,0.0066558,0.0022186,0.0066558,0.0022186,0.0066558,0.0022186,0.0066558,0.0022186
788,9695.1,0.67144,0.59856,1.0977,0.01044,0.92212,0.8736,0.91415,0.79702,0.63676,0.55809,1.11333,0.01221,0.0066261,0.0022087,0.0066261,0.0022087,0.0066261,0.0022087,0.0066261,0.0022087
789,9781.47,0.66973,0.59916,1.09186,0.00951,0.9219,0.87352,0.91403,0.79721,0.63698,0.55857,1.11339,0.0122,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988
790,9867.38,0.67417,0.60744,1.09798,0.00991,0.92214,0.87362,0.91407,0.79662,0.63654,0.55816,1.11308,0.01219,0.0065667,0.0021889,0.0065667,0.0021889,0.0065667,0.0021889,0.0065667,0.0021889
791,9951.67,0.67124,0.59168,1.09241,0.00965,0.92204,0.87391,0.91406,0.79725,0.63657,0.55813,1.11314,0.01221,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
792,10038.2,0.67293,0.60579,1.09995,0.01014,0.92237,0.8734,0.9141,0.79742,0.63635,0.55801,1.1129,0.0122,0.0065073,0.0021691,0.0065073,0.0021691,0.0065073,0.0021691,0.0065073,0.0021691
793,10125.2,0.66836,0.60391,1.09703,0.00997,0.92295,0.87315,0.91403,0.79669,0.63666,0.5585,1.11303,0.01222,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
794,10211,0.67284,0.59867,1.09225,0.00982,0.9221,0.87413,0.91408,0.79728,0.63643,0.55818,1.11299,0.01225,0.0064479,0.0021493,0.0064479,0.0021493,0.0064479,0.0021493,0.0064479,0.0021493
795,10296.9,0.66923,0.59603,1.09535,0.00968,0.92193,0.87353,0.91465,0.79717,0.63667,0.55834,1.113,0.01223,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394
796,10382.9,0.67593,0.60549,1.0992,0.00977,0.92335,0.87274,0.91469,0.79698,0.6359,0.55776,1.11243,0.01222,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
797,10467.1,0.66759,0.59774,1.09294,0.01054,0.9227,0.87297,0.91459,0.79737,0.63631,0.55858,1.11271,0.01224,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
798,10553.7,0.65897,0.5936,1.08906,0.01002,0.92218,0.87328,0.91404,0.79761,0.6352,0.55744,1.11196,0.01224,0.0063291,0.0021097,0.0063291,0.0021097,0.0063291,0.0021097,0.0063291,0.0021097
799,10641,0.67014,0.59843,1.09073,0.01014,0.92342,0.87264,0.91399,0.79691,0.63567,0.55789,1.11225,0.01232,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998
800,10726.4,0.66646,0.59317,1.09312,0.00967,0.92313,0.87281,0.91408,0.7976,0.63467,0.5571,1.11138,0.0123,0.0062697,0.0020899,0.0062697,0.0020899,0.0062697,0.0020899,0.0062697,0.0020899
801,10812.5,0.67505,0.60959,1.09698,0.01015,0.92322,0.87245,0.91389,0.7974,0.63575,0.55802,1.11221,0.01229,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
802,10898,0.67601,0.60671,1.09587,0.00958,0.92366,0.87278,0.91398,0.79772,0.63525,0.55768,1.11186,0.01232,0.0062103,0.0020701,0.0062103,0.0020701,0.0062103,0.0020701,0.0062103,0.0020701
803,10985,0.66457,0.59515,1.08938,0.01002,0.92409,0.87315,0.91396,0.79787,0.63532,0.55738,1.11178,0.0123,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602
804,11070.5,0.66976,0.60289,1.09643,0.01003,0.92275,0.87375,0.91397,0.79777,0.63526,0.5574,1.11171,0.0123,0.0061509,0.0020503,0.0061509,0.0020503,0.0061509,0.0020503,0.0061509,0.0020503
805,11157.2,0.66208,0.5954,1.08921,0.01008,0.92352,0.87267,0.91402,0.79814,0.63468,0.55672,1.11122,0.01232,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
806,11243.3,0.66631,0.59859,1.09078,0.00985,0.92305,0.87266,0.91401,0.79788,0.63459,0.55694,1.11115,0.01229,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
807,11328.1,0.66179,0.59543,1.08668,0.00966,0.92413,0.87255,0.91409,0.79862,0.63354,0.55599,1.11049,0.01227,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206
808,11414.6,0.66416,0.59865,1.09043,0.00979,0.92384,0.87362,0.91319,0.79798,0.63494,0.55715,1.11139,0.01233,0.0060321,0.0020107,0.0060321,0.0020107,0.0060321,0.0020107,0.0060321,0.0020107
809,11500.2,0.66912,0.60223,1.09657,0.01011,0.92412,0.8736,0.91323,0.7979,0.63447,0.55683,1.11123,0.01231,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
810,11584.7,0.66361,0.59554,1.09063,0.00987,0.92442,0.87359,0.91405,0.79827,0.63424,0.5566,1.11078,0.01233,0.0059727,0.0019909,0.0059727,0.0019909,0.0059727,0.0019909,0.0059727,0.0019909
811,11670.3,0.66027,0.58732,1.09015,0.00992,0.92466,0.87368,0.91434,0.79831,0.63415,0.55654,1.11087,0.01232,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
812,11755.7,0.66509,0.60126,1.0935,0.00965,0.92633,0.87239,0.91353,0.79819,0.63436,0.55688,1.11087,0.01233,0.0059133,0.0019711,0.0059133,0.0019711,0.0059133,0.0019711,0.0059133,0.0019711
813,11840.9,0.65866,0.58928,1.08465,0.01031,0.93015,0.86905,0.91409,0.7985,0.63403,0.55693,1.11062,0.01233,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
814,11927.4,0.65719,0.5836,1.08586,0.00931,0.92625,0.87142,0.91421,0.79859,0.63307,0.55588,1.11004,0.01231,0.0058539,0.0019513,0.0058539,0.0019513,0.0058539,0.0019513,0.0058539,0.0019513
815,12013,0.66731,0.59522,1.09213,0.00969,0.9299,0.8693,0.91332,0.7983,0.63383,0.55661,1.11051,0.01238,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414
816,12098,0.66256,0.58791,1.08753,0.00963,0.9303,0.87007,0.91363,0.79823,0.63371,0.55637,1.11036,0.01233,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
817,12183.8,0.65796,0.58897,1.08823,0.00982,0.93052,0.86916,0.91425,0.79866,0.63301,0.55595,1.10995,0.01236,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
818,12271.6,0.66188,0.59147,1.08673,0.00985,0.93049,0.86954,0.91412,0.79858,0.63342,0.55596,1.11016,0.01237,0.0057351,0.0019117,0.0057351,0.0019117,0.0057351,0.0019117,0.0057351,0.0019117
819,12358.1,0.65794,0.58838,1.08488,0.01,0.92964,0.86923,0.91417,0.79862,0.63314,0.55568,1.10981,0.01238,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018
820,12444,0.66151,0.59172,1.08671,0.00963,0.92746,0.87154,0.91489,0.79885,0.6328,0.55534,1.10957,0.01236,0.0056757,0.0018919,0.0056757,0.0018919,0.0056757,0.0018919,0.0056757,0.0018919
821,12531.2,0.65532,0.5954,1.08717,0.00974,0.92998,0.86948,0.91447,0.79884,0.6328,0.5555,1.1095,0.01234,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
822,12615,0.66076,0.5901,1.08793,0.0104,0.92943,0.86944,0.91362,0.79831,0.63368,0.55607,1.11013,0.01235,0.0056163,0.0018721,0.0056163,0.0018721,0.0056163,0.0018721,0.0056163,0.0018721
823,12698,0.66779,0.59638,1.09266,0.00976,0.92765,0.87086,0.91457,0.79899,0.63232,0.55461,1.10921,0.01234,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622
824,12784.6,0.65952,0.59556,1.08792,0.00926,0.92624,0.87076,0.91511,0.79932,0.63279,0.55491,1.10951,0.01234,0.0055569,0.0018523,0.0055569,0.0018523,0.0055569,0.0018523,0.0055569,0.0018523
825,12871.2,0.65734,0.59071,1.08601,0.00954,0.92818,0.87043,0.91453,0.79864,0.63277,0.55472,1.10938,0.01235,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
826,12957,0.66194,0.58322,1.08479,0.00996,0.9283,0.86958,0.91449,0.79924,0.63216,0.55449,1.10906,0.0123,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
827,13043.3,0.66505,0.59476,1.09028,0.00982,0.92933,0.86974,0.91447,0.79946,0.63233,0.55463,1.10906,0.01227,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226
828,13130.7,0.65728,0.59168,1.08789,0.00992,0.92895,0.87027,0.91455,0.79909,0.63283,0.55492,1.10933,0.01229,0.0054381,0.0018127,0.0054381,0.0018127,0.0054381,0.0018127,0.0054381,0.0018127
829,13214.1,0.64768,0.57671,1.0789,0.00938,0.92789,0.8702,0.91452,0.79873,0.63215,0.55441,1.10884,0.01225,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
830,13300.8,0.65417,0.58963,1.0855,0.00998,0.92849,0.87039,0.91385,0.79835,0.63192,0.5542,1.10868,0.01225,0.0053787,0.0017929,0.0053787,0.0017929,0.0053787,0.0017929,0.0053787,0.0017929
831,13388.3,0.6558,0.58959,1.08562,0.00949,0.92937,0.86981,0.91396,0.79905,0.63162,0.55411,1.10841,0.01224,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
